pair_count,resample,raw_cosine,masked_cosine,norm_agreement,left_to_full_cosine,right_to_full_cosine
8,31,0.40206006169319153,0.5414290428161621,0.9411246523050087,0.6925846338272095,0.6901484131813049
8,32,0.32976120710372925,0.4363550841808319,0.9352936727423707,0.7092361450195312,0.613379955291748
8,33,0.4694715142250061,0.5930728912353516,0.8415937041309804,0.7237855792045593,0.7228988409042358
8,34,0.47053056955337524,0.5878999829292297,0.9526329442787445,0.699837327003479,0.7357590198516846
8,35,0.4351847767829895,0.5452264547348022,0.9935242282464011,0.7686899900436401,0.6528200507164001
8,36,0.4351150095462799,0.5598849058151245,0.90101615226353,0.7134337425231934,0.7253231406211853
8,37,0.4735332131385803,0.5714356303215027,0.9588489260629146,0.7309843301773071,0.7300770282745361
8,38,0.3578646779060364,0.48272234201431274,0.9609434507689958,0.6218891143798828,0.7426019906997681
8,39,0.39776092767715454,0.4862302243709564,0.8922417664274438,0.7042322158813477,0.7199736833572388
8,40,0.35573631525039673,0.4787173867225647,0.989296330388592,0.6459633708000183,0.6972423791885376
8,41,0.44978246092796326,0.5492410063743591,0.806257337341939,0.6890783309936523,0.7462321519851685
8,42,0.3503988981246948,0.454406201839447,0.8678801533999887,0.7063879370689392,0.6811174154281616
8,43,0.38863205909729004,0.521068811416626,0.911975456247548,0.6988263726234436,0.6711286306381226
8,44,0.3988352417945862,0.4445836544036865,0.9667840623224864,0.6577584743499756,0.7432074546813965
8,45,0.5395239591598511,0.6385142803192139,0.9375817755806013,0.6885318756103516,0.7161145210266113
8,46,0.41005417704582214,0.5002205967903137,0.8257373906238538,0.7486683130264282,0.670203447341919
8,47,0.37227869033813477,0.5355249643325806,0.9802572679651387,0.6578388810157776,0.7218618392944336
8,48,0.44348108768463135,0.5172151327133179,0.8975335580779226,0.6761970520019531,0.7038918733596802
8,49,0.40459680557250977,0.5041664838790894,0.798078275697994,0.7922990322113037,0.6052727699279785
8,50,0.41901570558547974,0.5385882258415222,0.8468203972237743,0.7376242876052856,0.714837372303009
8,51,0.4378821849822998,0.5468102693557739,0.8210390059729035,0.6337155103683472,0.7713780403137207
8,52,0.5167460441589355,0.6187366247177124,0.9735589719879786,0.7535415887832642,0.728364109992981
8,53,0.38373327255249023,0.5072455406188965,0.8989399455740021,0.7253999710083008,0.663538932800293
8,54,0.4309995770454407,0.5292267799377441,0.9266698695262294,0.7374970316886902,0.6793990135192871
8,55,0.5069805979728699,0.609352707862854,0.9851819615504084,0.7118982672691345,0.778866171836853
8,56,0.30968940258026123,0.39636579155921936,0.883241049594163,0.6433415412902832,0.6787614226341248
8,57,0.32772791385650635,0.4192326068878174,0.9682555917928551,0.7161337733268738,0.5845097899436951
8,58,0.4285471439361572,0.5620307326316833,0.8514411299737719,0.6912492513656616,0.7026537656784058
8,59,0.47202855348587036,0.5847892761230469,0.968074979024999,0.7094871997833252,0.7678936719894409
